source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
qi,covid,2019-12,-0.3333,-1.0,0,0.0,66.67,33.33,3,3,0.5774
qi,covid,2020-02,-0.4,-1.0,0,0.0,60.0,40.0,5,5,0.5477
qi,covid,2020-03,-0.3,-0.5233,-0.5,20.0,30.0,50.0,10,10,0.8233
qi,covid,2020-04,0,-0.0533,0.0,16.67,66.67,16.67,6,6,0.6325
qi,covid,2020-05,0,0.0,0.0,0.0,100.0,0.0,6,6,0.0
qi,covid,2020-06,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,covid,2020-07,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,covid,2020-08,0,0.379,0.0,50.0,0.0,50.0,2,2,1.4142
qi,covid,2020-09,0.25,0.4559,0.0,37.5,50.0,12.5,8,8,0.7071
qi,covid,2020-10,0.375,0.5127,0.5,50.0,37.5,12.5,8,8,0.744
qi,covid,2020-11,-0.25,-0.3571,-0.5,25.0,25.0,50.0,4,4,0.9574
qi,covid,2020-12,0.2222,0.5918,0,33.33,55.56,11.11,9,9,0.6667
qi,covid,2021-01,0.5,0.6924,1.0,60.0,30.0,10.0,10,10,0.7071
qi,covid,2021-03,0.1667,0.546,0.0,33.33,50.0,16.67,6,6,0.7528
qi,covid,2021-04,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
qi,covid,2021-05,-0.2857,-0.0207,0,14.29,42.86,42.86,7,7,0.7559
qi,covid,2021-06,0,0.2289,0.0,12.5,75.0,12.5,8,8,0.5345
qi,covid,2021-07,0.4,0.5137,1,60.0,20.0,20.0,5,5,0.8944
qi,covid,2021-08,0.2,0.3238,0,40.0,40.0,20.0,5,5,0.8367
qi,covid,2021-09,0.3333,0.5838,0.5,50.0,33.33,16.67,6,6,0.8165
qi,covid,2021-10,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,covid,2021-12,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,covid,2022-01,0.1667,0.3758,0.0,33.33,50.0,16.67,6,6,0.7528
qi,covid,2022-02,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
qi,covid,2022-03,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,covid,2022-06,-0.25,-0.3931,-0.5,25.0,25.0,50.0,4,4,0.9574
qi,covid,2022-07,0.1111,0.0652,0,33.33,44.44,22.22,9,9,0.7817
qi,covid,2022-10,0,0.0,0.0,0.0,100.0,0.0,2,2,0.0
qi,covid,2022-11,0.2,0.3247,0,40.0,40.0,20.0,5,5,0.8367
qi,covid,2023-01,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,covid,2023-04,0,0.0363,0,20.0,60.0,20.0,5,5,0.7071
the_last_leg,control,2016-06,-0.0909,-0.3831,0,27.27,36.36,36.36,11,11,0.8312
the_last_leg,control,2016-07,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
the_last_leg,control,2016-09,0,0.0,0.0,0.0,100.0,0.0,2,2,0.0
the_last_leg,control,2016-10,0.4286,0.4154,1,57.14,28.57,14.29,7,7,0.7868
the_last_leg,control,2016-11,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_last_leg,control,2016-12,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
the_last_leg,control,2017-01,-0.3,-0.2386,-1.0,30.0,10.0,60.0,10,10,0.9487
the_last_leg,control,2017-02,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_last_leg,control,2017-03,0.2,0.2604,1,60.0,0.0,40.0,5,5,1.0954
the_last_leg,control,2017-04,0,0.0011,0.0,50.0,0.0,50.0,4,4,1.1547
the_last_leg,control,2017-05,0.2857,0.751,1,57.14,14.29,28.57,7,7,0.9512
the_last_leg,control,2017-06,0.5833,0.8013,1.0,75.0,8.33,16.67,12,12,0.793
the_last_leg,control,2017-07,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
the_last_leg,control,2017-08,0.25,0.4191,0.5,50.0,25.0,25.0,4,4,0.9574
the_last_leg,control,2017-09,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
the_last_leg,control,2017-10,0.25,1.0,0.0,25.0,75.0,0.0,4,4,0.5
the_last_leg,control,2017-11,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_last_leg,control,2017-12,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
the_last_leg,control,2018-01,0.5714,0.7529,1,71.43,14.29,14.29,7,7,0.7868
the_last_leg,control,2018-02,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
the_last_leg,control,2018-03,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
the_last_leg,control,2018-06,0.0667,0.3481,0,13.33,80.0,6.67,15,15,0.4577
the_last_leg,control,2018-07,0.2,1.0,0,20.0,80.0,0.0,5,5,0.4472
the_last_leg,control,2018-08,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_last_leg,control,2018-10,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
the_last_leg,control,2018-11,0.6,0.647,1,80.0,0.0,20.0,5,5,0.8944
the_last_leg,control,2018-12,0,0.14,0.0,30.0,40.0,30.0,10,10,0.8165
the_last_leg,control,2019-01,0,0.2421,0,33.33,33.33,33.33,3,3,1.0
the_last_leg,control,2019-02,-0.6,-1.0,-1,0.0,40.0,60.0,5,5,0.5477
the_last_leg,control,2019-03,-0.2857,-0.2662,-1,28.57,14.29,57.14,7,7,0.9512
the_last_leg,control,2019-04,0,0.428,0.0,33.33,33.33,33.33,6,6,0.8944
the_last_leg,control,2019-05,1,1.0,1,100.0,0.0,0.0,3,3,0.0
the_last_leg,control,2019-06,0,0.2423,0.0,50.0,0.0,50.0,2,2,1.4142
the_last_leg,control,2019-07,0.4,1.0,0,40.0,60.0,0.0,5,5,0.5477
the_last_leg,control,2019-10,-0.2,-0.1346,-1,40.0,0.0,60.0,5,5,1.0954
the_last_leg,control,2019-11,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
the_last_leg,covid,2019-12,0,-0.3122,0.0,16.67,66.67,16.67,6,6,0.6325
the_last_leg,covid,2020-01,0.5,0.6093,1.0,62.5,25.0,12.5,8,8,0.7559
the_last_leg,covid,2020-02,0.25,0.5197,0.5,50.0,25.0,25.0,8,8,0.8864
the_last_leg,covid,2020-03,-0.0333,-0.1597,0.0,33.33,30.0,36.67,30,30,0.8503
the_last_leg,covid,2020-05,0.1333,0.4293,0.0,40.0,33.33,26.67,30,30,0.8193
the_last_leg,covid,2020-06,0.3182,0.5666,0.0,43.18,45.45,11.36,44,44,0.6742
the_last_leg,covid,2020-10,-0.0822,-0.1606,0,24.66,42.47,32.88,73,73,0.7593
the_last_leg,covid,2020-11,-0.0909,-0.4118,0,24.24,42.42,33.33,33,33,0.765
the_last_leg,covid,2020-12,0.3333,0.6184,0.5,50.0,33.33,16.67,24,24,0.7614
the_last_leg,covid,2021-01,0.1154,0.1777,0.0,35.9,39.74,24.36,78,78,0.7726
the_last_leg,covid,2021-02,-0.037,0.1181,0.0,20.37,55.56,24.07,54,54,0.6719
the_last_leg,covid,2021-03,0.3421,0.7548,0.0,42.11,50.0,7.89,38,38,0.6271
the_last_leg,covid,2021-06,0.1316,0.1662,0.0,42.11,28.95,28.95,38,38,0.8438
the_last_leg,covid,2021-07,0.3793,0.6979,1,51.72,34.48,13.79,29,29,0.7277
the_last_leg,covid,2021-08,0,0.0844,0,28.57,42.86,28.57,7,7,0.8165
the_last_leg,covid,2021-09,0,0.2537,0.0,50.0,0.0,50.0,6,6,1.0954
the_last_leg,covid,2021-10,0.2432,0.5308,0,32.43,59.46,8.11,37,37,0.5965
the_last_leg,covid,2021-11,0.4,0.5702,0,46.67,46.67,6.67,15,15,0.6325
the_last_leg,covid,2021-12,0.3333,1.0,0,33.33,66.67,0.0,3,3,0.5774
the_last_leg,covid,2022-01,-0.2,-0.2859,-0.5,30.0,20.0,50.0,10,10,0.9189
the_last_leg,covid,2022-02,-0.0769,-0.3015,0,7.69,76.92,15.38,13,13,0.4935
the_last_leg,covid,2022-03,0,-0.0335,0.0,37.5,25.0,37.5,8,8,0.9258
the_last_leg,covid,2022-07,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_last_leg,covid,2022-08,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
the_last_leg,covid,2022-09,-0.4286,-0.6774,-1,14.29,28.57,57.14,7,7,0.7868
the_last_leg,covid,2022-11,-0.1,0.0968,-0.5,40.0,10.0,50.0,10,10,0.9944
the_last_leg,covid,2022-12,0,-0.4666,0,33.33,33.33,33.33,3,3,1.0
the_last_leg,covid,2023-01,0.1667,0.5832,0.0,33.33,50.0,16.67,6,6,0.7528
the_last_leg,covid,2023-02,0.4286,0.4272,1,57.14,28.57,14.29,7,7,0.7868
the_last_leg,covid,2023-03,-0.0625,0.0105,0.0,31.25,31.25,37.5,16,16,0.8539
the_one_show,control,2016-06,-0.6667,-1.0,-1,0.0,33.33,66.67,3,3,0.5774
the_one_show,control,2016-07,0.5,1.0,0.5,50.0,50.0,0.0,6,6,0.5477
the_one_show,control,2016-08,0.2,-0.0194,1,60.0,0.0,40.0,5,5,1.0954
the_one_show,control,2016-09,0.3333,1.0,0,33.33,66.67,0.0,3,3,0.5774
the_one_show,control,2016-10,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
the_one_show,control,2016-11,-0.1667,-1.0,0.0,0.0,83.33,16.67,6,6,0.4082
the_one_show,control,2016-12,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_one_show,control,2017-01,0.1333,1.0,0,13.33,86.67,0.0,15,15,0.3519
the_one_show,control,2017-02,0.0833,0.275,0.0,41.67,25.0,33.33,12,12,0.9003
the_one_show,control,2017-03,0.2667,0.4895,0,46.67,33.33,20.0,15,15,0.7988
the_one_show,control,2017-04,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
the_one_show,control,2017-05,0.2,1.0,0,20.0,80.0,0.0,5,5,0.4472
the_one_show,control,2017-06,-0.25,-1.0,0.0,0.0,75.0,25.0,4,4,0.5
the_one_show,control,2017-07,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,control,2017-08,0.4,0.7234,1,60.0,20.0,20.0,5,5,0.8944
the_one_show,control,2017-10,0.5,1.0,0.5,50.0,50.0,0.0,4,4,0.5774
the_one_show,control,2017-11,0,-0.1718,0.0,33.33,33.33,33.33,6,6,0.8944
the_one_show,control,2017-12,0.1429,0.2817,0,42.86,28.57,28.57,7,7,0.8997
the_one_show,control,2018-01,0.7778,1.0,1,77.78,22.22,0.0,9,9,0.441
the_one_show,control,2018-02,-0.1765,-0.2912,0,23.53,35.29,41.18,17,17,0.809
the_one_show,control,2018-03,0.1667,0.5878,0.0,33.33,50.0,16.67,6,6,0.7528
the_one_show,control,2018-04,0.0833,0.4891,0.0,25.0,58.33,16.67,12,12,0.6686
the_one_show,control,2018-05,0.0714,0.1052,0.0,35.71,35.71,28.57,14,14,0.8287
the_one_show,control,2018-06,0,-0.1414,0,33.33,33.33,33.33,3,3,1.0
the_one_show,control,2018-07,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
the_one_show,control,2018-08,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
the_one_show,control,2018-09,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,control,2018-10,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,control,2018-11,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
the_one_show,control,2018-12,-0.6667,-1.0,-1,0.0,33.33,66.67,3,3,0.5774
the_one_show,control,2019-01,0,0.0604,0,14.29,71.43,14.29,7,7,0.5774
the_one_show,control,2019-02,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
the_one_show,control,2019-04,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
the_one_show,control,2019-05,0.5,0.619,1.0,75.0,0.0,25.0,4,4,1.0
the_one_show,control,2019-07,-0.1667,-1.0,0.0,0.0,83.33,16.67,6,6,0.4082
the_one_show,control,2019-08,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_one_show,control,2019-09,-0.22,-0.2266,-0.5,28.0,22.0,50.0,50,50,0.864
the_one_show,control,2019-10,0,0.2941,0,28.57,42.86,28.57,7,7,0.8165
the_one_show,control,2019-11,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,covid,2019-12,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
the_one_show,covid,2020-01,0.2857,1.0,0,28.57,71.43,0.0,7,7,0.488
the_one_show,covid,2020-02,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
the_one_show,covid,2020-03,0.0233,0.0205,0,39.53,23.26,37.21,43,43,0.8861
the_one_show,covid,2020-04,-0.0588,-0.0926,0,41.18,11.76,47.06,17,17,0.9663
the_one_show,covid,2020-05,0.4783,0.7798,1,56.52,34.78,8.7,23,23,0.6653
the_one_show,covid,2020-06,0.3636,0.7445,1,54.55,27.27,18.18,11,11,0.809
the_one_show,covid,2020-07,0.2273,0.636,0.0,40.91,40.91,18.18,22,22,0.7516
the_one_show,covid,2020-08,0.3158,0.3997,0,47.37,36.84,15.79,19,19,0.7493
the_one_show,covid,2020-09,-0.0312,0.2204,0.0,37.5,21.88,40.62,32,32,0.8975
the_one_show,covid,2020-10,0.8462,0.7589,1,92.31,0.0,7.69,13,13,0.5547
the_one_show,covid,2020-11,0.4667,0.662,1,60.0,26.67,13.33,15,15,0.7432
the_one_show,covid,2020-12,0.625,0.7331,1.0,75.0,12.5,12.5,8,8,0.744
the_one_show,covid,2021-01,0.04,0.0765,0.0,24.0,56.0,20.0,50,50,0.6688
the_one_show,covid,2021-02,0.3548,0.5177,1,58.06,19.35,22.58,31,31,0.8386
the_one_show,covid,2021-03,0,0.2531,0.0,50.0,0.0,50.0,4,4,1.1547
the_one_show,covid,2021-04,0.7222,1.0,1.0,72.22,27.78,0.0,18,18,0.4609
the_one_show,covid,2021-05,0.4545,1.0,0,45.45,54.55,0.0,11,11,0.5222
the_one_show,covid,2021-06,0.25,0.9487,0.0,25.0,75.0,0.0,4,4,0.5
the_one_show,covid,2021-07,0.1333,0.2053,0,46.67,20.0,33.33,15,15,0.9155
the_one_show,covid,2021-08,0.2857,0.6227,0,42.86,42.86,14.29,7,7,0.7559
the_one_show,covid,2021-09,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_one_show,covid,2021-10,0.3077,0.4398,0,46.15,38.46,15.38,13,13,0.7511
the_one_show,covid,2021-11,-0.1053,0.0567,0,31.58,26.32,42.11,19,19,0.8753
the_one_show,covid,2021-12,0.4,0.8039,1,60.0,20.0,20.0,5,5,0.8944
the_one_show,covid,2022-01,-0.4,-0.627,-1,20.0,20.0,60.0,5,5,0.8944
the_one_show,covid,2022-02,-0.1818,-0.449,0,18.18,45.45,36.36,11,11,0.7508
the_one_show,covid,2022-03,-0.1176,0.1202,0,29.41,29.41,41.18,17,17,0.8575
the_one_show,covid,2022-04,0.5,0.9924,0.5,50.0,50.0,0.0,8,8,0.5345
the_one_show,covid,2022-06,0.0909,0.5056,0,27.27,54.55,18.18,11,11,0.7006
the_one_show,covid,2022-07,0.5,1.0,0.5,50.0,50.0,0.0,4,4,0.5774
the_one_show,covid,2022-08,0.4286,0.9268,1,57.14,28.57,14.29,7,7,0.7868
the_one_show,covid,2022-09,0,0.0,0.0,0.0,100.0,0.0,2,2,0.0
the_one_show,covid,2022-10,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
the_one_show,covid,2022-11,0,0.5003,0,33.33,33.33,33.33,3,3,1.0
the_one_show,covid,2022-12,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,covid,2023-02,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,covid,2023-03,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_one_show,covid,2023-04,1,1.0,1,100.0,0.0,0.0,3,3,0.0
the_one_show,covid,2023-05,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
